FIPS,state,county,Th1_Lower Coverage and Higher Refusal Rates,Th2_Lack of Access to Infomation,Th2_Socio-economically disadvantaged,Th3_Low Healthcare System Capacity,Th3_Weak Healthcare System,Th4_Barriers due to cost,Th4_Barriers due to Transportation,Th5_Lack of Designated Medical Home,Th5_Lack of Routine Care Visits
44003,Rhode Island,Kent County,0.100286533,0.151544094,0.172556511,0.341610952,0.037249284,0.018147087,0.377905126,0.014963387,0.016236867
44005,Rhode Island,Newport County,0.05666985,0.226361032,0.150907354,0.383317415,0.079592486,0.023241006,0.540592168,0.015600127,0.015918497
44007,Rhode Island,Providence County,0.113658071,0.550780006,0.594715059,0.255014327,0.05858007,0.083094556,0.750716332,0.032473734,0.018147087
44009,Rhode Island,Washington County,0.091690544,0.071633238,0.097102833,0.440305635,0.026424706,0.010506208,0.097739573,0.016236867,0.016873607
45001,South Carolina,Abbeville County,0.70614454,0.769818529,0.879019421,0.806749443,0.417701369,0.700095511,0.952244508,0.500795925,0.29481057
45003,South Carolina,Aiken County,0.64756447,0.35530086,0.451766953,0.64629099,0.732250876,0.668895256,0.593441579,0.403693091,0.274116523
45005,South Carolina,Allendale County,0.921362623,0.779051258,0.994269341,0.179879019,0.709009869,0.620184655,0.994906081,0.667940146,0.220630372
45007,South Carolina,Anderson County,0.512575613,0.324737345,0.518943012,0.361986628,0.816937281,0.655205349,0.619866285,0.387774594,0.29481057
45009,South Carolina,Bamberg County,0.912448265,0.851639605,0.952881248,0.29194524,0.742757084,0.775549188,0.956383317,0.603629417,0.206940465
45011,South Carolina,Barnwell County,0.829353709,0.702642471,0.966252786,0.452722063,0.796561605,0.726520216,0.974848774,0.569882203,0.275708373
45013,South Carolina,Beaufort County,0.612225406,0.143266476,0.164597262,0.290035021,0.543139128,0.685768863,0.283030882,0.455269023,0.261063356
45015,South Carolina,Berkeley County,0.572747533,0.220312003,0.336835403,0.844953836,0.559057625,0.688952563,0.23591213,0.542502388,0.371856097
45017,South Carolina,Calhoun County,0.803884113,0.874243871,0.772683859,0.744030564,0.507800064,0.632919452,0.82457816,0.399235912,0.224450812
45019,South Carolina,Charleston County,0.538045209,0.35116205,0.35530086,0.077682267,0.543775868,0.685768863,0.539000318,0.516714422,0.300859599
45021,South Carolina,Cherokee County,0.612225406,0.915313594,0.932505571,0.88188475,0.796879975,0.680038204,0.912448265,0.432664756,0.308500478
45023,South Carolina,Chester County,0.621139764,0.744030564,0.951289398,0.7055078,0.76567972,0.685768863,0.878701051,0.392231773,0.23272843
45025,South Carolina,Chesterfield County,0.826488379,0.932823941,0.912448265,0.593759949,0.914040115,0.70678128,0.907991086,0.5889844,0.343839542
45027,South Carolina,Clarendon County,0.643107291,0.721426297,0.921680993,0.503342884,0.774275708,0.693091372,0.94014645,0.577523082,0.240369309
45029,South Carolina,Colleton County,0.805794333,0.284304362,0.908627826,0.29608405,0.82075772,0.720471188,0.622731614,0.392231773,0.220630372
45031,South Carolina,Darlington County,0.760267431,0.787010506,0.866602993,0.182425979,0.919770774,0.671760586,0.911811525,0.399235912,0.23272843
45033,South Carolina,Dillon County,0.583253741,0.973256925,0.957020057,0.342566062,0.864692773,0.797835084,0.94269341,0.467048711,0.220630372
45035,South Carolina,Dorchester County,0.551416746,0.128621458,0.333970073,0.781598217,0.715058898,0.637695002,0.139446036,0.462273161,0.315186246
45037,South Carolina,Edgefield County,0.599490608,0.753581662,0.681311684,0.869468322,0.638331741,0.613498886,0.610951926,0.53008596,0.282075772
45039,South Carolina,Fairfield County,0.682903534,0.549188157,0.93887297,0.631009233,0.578796562,0.680038204,0.793059535,0.320280166,0.17414836
45041,South Carolina,Florence County,0.576249602,0.495065266,0.663164597,0.037249284,0.925183063,0.671760586,0.76217765,0.439668895,0.23782235
45043,South Carolina,Georgetown County,0.610315186,0.570837313,0.691499522,0.041706463,0.580706781,0.668895256,0.791467685,0.288443171,0.192932187
45045,South Carolina,Greenville County,0.499204075,0.312639287,0.273798153,0.195479147,0.41388093,0.688952563,0.452722063,0.439668895,0.315186246
45047,South Carolina,Greenwood County,0.525628781,0.605221267,0.755810252,0.205985355,0.659025788,0.731614136,0.82457816,0.446673034,0.254059217
45049,South Carolina,Hampton County,0.903533906,0.784781917,0.911493155,0.536771729,0.800700414,0.676536135,0.728430436,0.64915632,0.275708373
45051,South Carolina,Horry County,0.507800064,0.186564788,0.650748169,0.23814072,0.613498886,0.785100287,0.265838905,0.379178606,0.29321872
45053,South Carolina,Jasper County,0.802610634,0.82362305,0.745622413,0.58771092,0.839859917,0.816618911,0.320280166,0.658389048,0.29481057
45055,South Carolina,Kershaw County,0.653931869,0.461636422,0.53231455,0.673352436,0.663482967,0.680038204,0.215536453,0.446673034,0.315186246
45057,South Carolina,Lancaster County,0.657752308,0.23336517,0.454313913,0.676854505,0.889843999,0.598853868,0.423750398,0.421203438,0.282075772
45059,South Carolina,Laurens County,0.515122572,0.630054123,0.867239733,0.659662528,0.538045209,0.726520216,0.76472461,0.349570201,0.261063356
45061,South Carolina,Lee County,0.725246737,0.918815664,0.964342566,0.500795925,0.909901305,0.700095511,0.961158867,0.661254378,0.245781598
45063,South Carolina,Lexington County,0.579751671,0.141356256,0.203756765,0.164597262,0.533588029,0.643425661,0.394778733,0.416427889,0.348296721
45065,South Carolina,McCormick County,0.548869787,0.64565425,0.741165234,0.890480739,0.480101878,0.511620503,0.82457816,0.439668895,0.192932187
45067,South Carolina,Marion County,0.787010506,0.921680993,0.974530404,0.491881566,0.915631964,0.757720471,0.950652658,0.545686087,0.220630372
45069,South Carolina,Marlboro County,0.852594715,0.869468322,0.993950971,0.510028653,0.918497294,0.736708055,0.981534543,0.574339382,0.23432028
45071,South Carolina,Newberry County,0.561604585,0.912766635,0.7055078,0.436803566,0.549824897,0.604902897,0.817255651,0.439668895,0.245781598
45073,South Carolina,Oconee County,0.439668895,0.520853231,0.483285578,0.408787011,0.616682585,0.700095511,0.560012735,0.284941102,0.274116523
45075,South Carolina,Orangeburg County,0.844953836,0.733842725,0.944921999,0.141992996,0.807704553,0.70678128,0.854823305,0.484559058,0.179879019
45077,South Carolina,Pickens County,0.499204075,0.381725565,0.432028017,0.572110793,0.604266157,0.652976759,0.564469914,0.484559058,0.414836039
45079,South Carolina,Richland County,0.70837313,0.157911493,0.476599809,0.240369309,0.554600446,0.620184655,0.559375995,0.580388411,0.282075772
45081,South Carolina,Saluda County,0.538045209,0.950652658,0.643744031,0.904807386,0.615090735,0.768545049,0.546322827,0.474371219,0.279210443
45083,South Carolina,Spartanburg County,0.503024514,0.448901624,0.559694365,0.310092327,0.577204712,0.662846227,0.474371219,0.41165234,0.29321872
45085,South Carolina,Sumter County,0.626552053,0.459089462,0.812798472,0.305635148,0.907991086,0.716014008,0.802929004,0.542502388,0.240369309
45087,South Carolina,Union County,0.515122572,0.633237822,0.965616046,0.850047755,0.654250239,0.680038204,0.869149952,0.344476281,0.227316141
45089,South Carolina,Williamsburg County,0.804839223,0.862782553,0.985673352,0.553326966,0.814071952,0.652976759,0.946195479,0.609041706,0.214262974
45091,South Carolina,York County,0.632282713,0.030245145,0.259153136,0.656160458,0.700095511,0.579433301,0.267749124,0.432664756,0.348296721
46003,South Dakota,Aurora County,0.490608087,0.897484877,0.079274117,0.58834766,0.113339701,0.213307864,0.043298313,0.450175103,0.417382999
46005,South Dakota,Beadle County,0.249602038,0.965297676,0.407513531,0.328876154,0.290035021,0.197070996,0.593441579,0.456860872,0.390003184
46007,South Dakota,Bennett County,0.720471188,0.962432346,0.849092646,0.080229226,0.246418338,0.547277937,0.82457816,0.689907673,0.463546641
46009,South Dakota,Bon Homme County,0.524355301,0.64883795,0.288761541,0.467367081,0.093600764,0.100286533,0.364533588,0.627507163,0.533906399
46011,South Dakota,Brookings County,0.41356256,0.194205667,0.126711238,0.82171283,0.128303088,0.134670487,0.364533588,0.667303407,0.6472461
46013,South Dakota,Brown County,0.255014327,0.538045209,0.11875199,0.189748488,0.120662209,0.23814072,0.817255651,0.475963069,0.425023878
46015,South Dakota,Brule County,0.561286215,0.510983763,0.263610315,0.029608405,0.064629099,0.164915632,0.660617638,0.541865648,0.463546641
46017,South Dakota,Buffalo County,0.64438077,0.936007641,0.995861191,0.575612862,0.018147087,0.555237186,0.992040751,0.70296084,0.522126711
46019,South Dakota,Butte County,0.576886342,0.497293855,0.433938236,0.912766635,0.016555237,0.478828399,0.489016237,0.552690226,0.502387775
46021,South Dakota,Campbell County,0.495702006,0.595033429,0.012734798,0.985991722,0.148360395,0.017191977,0.083731296,0.325055715,0.311047437
46023,South Dakota,Charles Mix County,0.651066539,0.844635466,0.76472461,0.17892391,0.05635148,0.53008596,0.610951926,0.620503025,0.406240051
46025,South Dakota,Clark County,0.509710283,0.717287488,0.226997771,0.916587074,0.223814072,0.156001273,0.340974212,0.40942375,0.395415473
46027,South Dakota,Clay County,0.41356256,0.00286533,0.359439669,0.630054123,0.049984082,0.140719516,0.298631009,0.667621777,0.629099013
46029,South Dakota,Codington County,0.269977714,0.195797517,0.255969436,0.608723337,0.206622095,0.140719516,0.402419612,0.485832537,0.445717924
46031,South Dakota,Corson County,0.725565107,0.921999363,0.900031837,0.562559694,0.136899077,0.546641197,0.986310092,0.692773002,0.479146769
46033,South Dakota,Custer County,0.474371219,0.559694365,0.336198663,0.897484877,0.027698185,0.301496339,0.072269978,0.349251831,0.344157911
46035,South Dakota,Davison County,0.252467367,0.341292582,0.266794015,0.105062082,0.029608405,0.134670487,0.805794333,0.485832537,0.430436167
46037,South Dakota,Day County,0.573384273,0.657433938,0.549188157,0.747532633,0.160776823,0.35466412,0.140719516,0.420566699,0.338745622
46039,South Dakota,Deuel County,0.611270296,0.570518943,0.082139446,0.723336517,0.239732569,0.203438395,0.05762496,0.475963069,0.452403693
46041,South Dakota,Dewey County,0.686723973,0.817255651,0.94396689,0.081502706,0.158866603,0.552053486,0.785418656,0.696275072,0.47214263
46043,South Dakota,Douglas County,0.58834766,0.93887297,0.089780325,0.297675899,0.069404648,0.458452722,0.298631009,0.362304998,0.318369946
46045,South Dakota,Edmunds County,0.402419612,0.461954791,0.00159185,0.190385228,0.110474371,0.0582617,0.202164916,0.282075772,0.29703916
46047,South Dakota,Fall River County,0.592486469,0.558420885,0.461318052,0.035339064,0.036294174,0.184017829,0.64501751,0.386182744,0.318369946
46049,South Dakota,Faulk County,0.525310411,0.519261382,0.131168418,0.182425979,0.155046164,0.17828717,0.104425342,0.368035657,0.35084368
46051,South Dakota,Grant County,0.547596307,0.710601719,0.099649793,0.288761541,0.257561286,0.171283031,0.104425342,0.475963069,0.452403693
46053,South Dakota,Gregory County,0.459089462,0.638650111,0.417382999,0.049984082,0.312957657,0.323145495,0.364533588,0.399872652,0.318369946
46055,South Dakota,Haakon County,0.478828399,0.945240369,0.444126074,0.271569564,0.069723018,0.380133715,0.793059535,0.399872652,0.381088825
46057,South Dakota,Hamlin County,0.378223496,0.591849729,0.034383954,0.978987584,0.122254059,0.17828717,0.1197071,0.386182744,0.406240051
46059,South Dakota,Hand County,0.260108246,0.510347023,0.045208532,0.230818211,0.165234002,0.0582617,0.202164916,0.368035657,0.338745622
46061,South Dakota,Hanson County,0.313912767,0.136262337,0.071314868,0.990767272,0.028334925,0.156001273,0.033747214,0.416427889,0.463546641
46063,South Dakota,Harding County,0.53008596,0.004138809,0.048710602,0.972938555,0.074180197,0.150270614,0.029290035,0.541865648,0.522126711
46065,South Dakota,Hughes County,0.278892073,0.304361668,0.086914995,0.148678765,0.015600127,0.156001273,0.695956702,0.509710283,0.434893346
46067,South Dakota,Hutchinson County,0.396370583,0.900031837,0.055078001,0.005412289,0.103470232,0.090417065,0.524355301,0.362304998,0.331423114
46069,South Dakota,Hyde County,0.319325056,0.322508755,0.113976441,0.307545368,0.039159503,0.053486151,0.062718879,0.46832219,0.381088825
46071,South Dakota,Jackson County,0.668895256,0.990448902,0.849729386,0.973256925,0.073543457,0.550461636,0.953199618,0.678127985,0.452403693
46073,South Dakota,Jerauld County,0.445717924,0.738299904,0.12002547,0.06176377,0.254377587,0.191340337,0.202164916,0.386182744,0.344157911
46075,South Dakota,Jones County,0.497293855,0.195479147,0.261381726,0.080229226,0.311684177,0.489652977,0.072269978,0.450175103,0.417382999
46077,South Dakota,Kingsbury County,0.319325056,0.218083413,0.028971665,0.144858325,0.139764406,0.042343203,0.130531678,0.420566699,0.400509392
46079,South Dakota,Lake County,0.314867876,0.226679401,0.042024833,0.840178287,0.100923273,0.17828717,0.140719516,0.59057625,0.533906399
46081,South Dakota,Lawrence County,0.380770455,0.05889844,0.325692455,0.11907036,0.022285896,0.301496339,0.793059535,0.462909901,0.425023878
46083,South Dakota,Lincoln County,0.339700732,0.015600127,0.00095511,0.112384591,0.131168418,0.0582617,0.011779688,0.58675581,0.601719198
46085,South Dakota,Lyman County,0.553008596,0.541865648,0.672397326,0.545049347,0.029926775,0.501432665,0.738618274,0.659344158,0.463546641
46087,South Dakota,McCook County,0.255651067,0.388411334,0.073225088,0.958611907,0.111747851,0.289716651,0.098694683,0.331104744,0.361986628
46089,South Dakota,McPherson County,0.197389366,0.954154728,0.453040433,0.255651067,0.055396371,0.206622095,0.202164916,0.256287806,0.221903852
46091,South Dakota,Marshall County,0.635466412,0.801337154,0.154727794,0.522126711,0.162050302,0.224450812,0.068131168,0.601400828,0.484877428
46093,South Dakota,Meade County,0.428844317,0.090417065,0.102833493,0.678446355,0.032155365,0.332059854,0.062718879,0.547277937,0.518624642
46095,South Dakota,Mellette County,0.670487106,0.836357848,0.965297676,0.551098376,0.190066858,0.554282076,0.984718243,0.672078956,0.41165234
46097,South Dakota,Miner County,0.364533588,0.258516396,0.145495065,0.207577205,0.071951608,0.113976441,0.038841133,0.394460363,0.381088825
46099,South Dakota,Minnehaha County,0.305635148,0.219356893,0.11684177,0.220630372,0.12034384,0.224450812,0.316141356,0.605221267,0.5307227
46101,South Dakota,Moody County,0.425342248,0.107927412,0.310729067,0.785418656,0.123209169,0.306590258,0.202164916,0.596625279,0.489652977
46102,South Dakota,Oglala Lakota County,0.495702006,0.991085642,0.99777141,0.88315823,0.111747851,0.554600446,0.993314231,0.46832219,0.417382999
46103,South Dakota,Pennington County,0.393186883,0.088506845,0.324100605,0.186564788,0.042979943,0.370582617,0.393823623,0.568927093,0.445717924
46105,South Dakota,Perkins County,0.459089462,0.390003184,0.104106972,0.434574976,0.031518625,0.280483922,0.251830627,0.374403056,0.361986628
46107,South Dakota,Potter County,0.497930595,0.281757402,0.071633238,0.127029608,0.196115887,0.198026106,0.025787966,0.312639287,0.280165552
46109,South Dakota,Roberts County,0.626233684,0.604584527,0.794651385,0.585163961,0.191021968,0.537408469,0.438077046,0.623049984,0.400509392
46111,South Dakota,Sanborn County,0.277618593,0.403693091,0.102196753,0.769500159,0.192295447,0.17828717,0.1197071,0.456860872,0.434893346
46115,South Dakota,Spink County,0.564788284,0.305953518,0.138490926,0.82425979,0.213944604,0.140719516,0.1197071,0.439032155,0.41165234
46117,South Dakota,Stanley County,0.283349252,0.349251831,0.020375677,0.106017192,0.014963387,0.035020694,0.029926775,0.394460363,0.390003184
46119,South Dakota,Sully County,0.348615091,0.099968163,0.009869468,0.520853231,0.023877746,0.079592486,0.092008914,0.450175103,0.440305635
46121,South Dakota,Todd County,0.76663483,0.987901942,0.956383317,0.447946514,0.310729067,0.553326966,0.995542821,0.70359758,0.5307227
46123,South Dakota,Tripp County,0.618274435,0.784463547,0.347023241,0.051894301,0.29226361,0.156001273,0.298631009,0.518943012,0.390003184
46125,South Dakota,Turner County,0.309773957,0.739255014,0.080547596,0.406876791,0.099013053,0.120662209,0.188475008,0.337472143,0.369945877
46127,South Dakota,Union County,0.35020694,0.099331423,0.052531041,0.011142948,0.104425342,0.094555874,0.014963387,0.40942375,0.445717924
46129,South Dakota,Walworth County,0.581025151,0.936326011,0.316141356,0.430117797,0.194205667,0.284941102,0.05762496,0.443170965,0.318369946
46135,South Dakota,Yankton County,0.255969436,0.47309774,0.167780961,0.026106336,0.045526902,0.164915632,0.64501751,0.496020376,0.417382999
46137,South Dakota,Ziebach County,0.639923591,0.878064311,0.905444126,0.834765998,0.040432983,0.552371856,0.983444763,0.701050621,0.542184018
47001,Tennessee,Anderson County,0.774275708,0.329194524,0.489334607,0.091372174,0.459726202,0.637695002,0.546322827,0.634511302,0.481693728
47003,Tennessee,Bedford County,0.779051258,0.736708055,0.713785419,0.494746896,0.547914677,0.712830309,0.320280166,0.760904171,0.623049984
47005,Tennessee,Benton County,0.688952563,0.833810888,0.855778415,0.714740528,0.657115568,0.620184655,0.738618274,0.665711557,0.534543139
47007,Tennessee,Bledsoe County,0.885705189,0.653295129,0.871378542,0.8834766,0.341929322,0.743712194,0.489016237,0.768863419,0.712830309
47009,Tennessee,Blount County,0.963705826,0.274753263,0.255014327,0.622094874,0.485195798,0.604902897,0.23782235,0.634511302,0.490926457
47011,Tennessee,Bradley County,0.973893664,0.397644062,0.523400191,0.361986628,0.580706781,0.700095511,0.546322827,0.699777141,0.585163961
47013,Tennessee,Campbell County,0.829990449,0.781598217,0.775549188,0.097421203,0.757083731,0.716014008,0.878701051,0.607131487,0.481693728
47015,Tennessee,Cannon County,0.810251512,0.661254378,0.499522445,0.760267431,0.599808978,0.655205349,0.340974212,0.650111429,0.572429163
47017,Tennessee,Carroll County,0.675899395,0.744348933,0.758357211,0.277618593,0.698185291,0.623368354,0.854823305,0.719516078,0.562559694
47019,Tennessee,Carter County,0.840496657,0.846545686,0.713148679,0.64501751,0.739891754,0.742120344,0.805794333,0.634511302,0.504934734
47021,Tennessee,Cheatham County,0.76440624,0.098057943,0.179879019,0.856096784,0.5307227,0.637695002,0.153454314,0.679083095,0.670487106
47023,Tennessee,Chester County,0.800382044,0.342884432,0.565743394,0.808659663,0.655205349,0.779687997,0.320280166,0.719516078,0.608404967
47025,Tennessee,Claiborne County,0.893982808,0.811843362,0.711556829,0.11938873,0.539318688,0.560331105,0.566061764,0.734161095,0.690226043
47027,Tennessee,Clay County,0.771410379,0.951607768,0.865329513,0.142948106,0.82553327,0.70678128,0.679401465,0.673670805,0.572429163
47029,Tennessee,Cocke County,0.693728112,0.694683222,0.918178924,0.384590895,0.553645336,0.70678128,0.402419612,0.607131487,0.459089462
47031,Tennessee,Coffee County,0.965297676,0.613817256,0.563196434,0.230499841,0.627188793,0.628143903,0.224769182,0.659025788,0.517351162
47033,Tennessee,Crockett County,0.818210761,0.691181152,0.768545049,0.595351799,0.697548551,0.700095511,0.438077046,0.760904171,0.602674308
47035,Tennessee,Cumberland County,0.803884113,0.40942375,0.517351162,0.441897485,0.379178606,0.64692773,0.340974212,0.494428526,0.310729067
47037,Tennessee,Davidson County,0.794651385,0.261700096,0.503661254,0.159184973,0.604902897,0.736708055,0.455587393,0.803247373,0.504934734
47039,Tennessee,Decatur County,0.992359121,0.544730977,0.788602356,0.749124483,0.70582617,0.623368354,0.267749124,0.699777141,0.585163961
47041,Tennessee,DeKalb County,0.836676218,0.635148042,0.816300541,0.405284941,0.58802929,0.680038204,0.456542502,0.757720471,0.690226043
47043,Tennessee,Dickson County,0.94396689,0.345113021,0.476599809,0.624005094,0.782234957,0.696275072,0.364533588,0.674944285,0.615090735
47045,Tennessee,Dyer County,0.843998727,0.167462592,0.82489653,0.156001273,0.828080229,0.628143903,0.438077046,0.653931869,0.431709647
47047,Tennessee,Fayette County,0.667940146,0.415472779,0.441260745,0.856415154,0.58707418,0.545049347,0.267749124,0.661572748,0.365807068
47049,Tennessee,Fentress County,0.856096784,0.651066539,0.652976759,0.054759631,0.828716969,0.564469914,0.912448265,0.699777141,0.651703279
47051,Tennessee,Franklin County,0.855778415,0.610633556,0.545367717,0.640241961,0.554600446,0.604902897,0.340974212,0.653931869,0.490926457
47053,Tennessee,Gibson County,0.962113976,0.501751035,0.714103789,0.41006049,0.670805476,0.609360076,0.751034702,0.629417383,0.369627507
47055,Tennessee,Giles County,0.99904489,0.558739255,0.70582617,0.634829672,0.70678128,0.632919452,0.188475008,0.734161095,0.602674308
47057,Tennessee,Grainger County,0.776504298,0.852276345,0.751671442,0.654886979,0.432028017,0.659025788,0.423750398,0.625596944,0.534543139
47059,Tennessee,Greene County,0.740528494,0.660936008,0.715695638,0.135625597,0.525310411,0.637695002,0.298631009,0.621139764,0.459089462
47061,Tennessee,Grundy County,0.99872652,0.711238459,0.864056033,0.718879338,0.540592168,0.799745304,0.738618274,0.719516078,0.661572748
47063,Tennessee,Hamblen County,0.817892391,0.813753582,0.770455269,0.021330786,0.616045845,0.700095511,0.402419612,0.687997453,0.52690226
47065,Tennessee,Hamilton County,0.719834448,0.328239414,0.418656479,0.124482649,0.386182744,0.609360076,0.522445081,0.671442216,0.394141993
47067,Tennessee,Hancock County,0.919452404,0.810888252,0.886978669,0.010187838,0.536134989,0.688952563,0.930276982,0.687997453,0.64533588
47069,Tennessee,Hardeman County,0.773957338,0.563833174,0.93982808,0.696275072,0.642470551,0.662846227,0.610951926,0.834129258,0.517351162
47071,Tennessee,Hardin County,0.897484877,0.35243553,0.757720471,0.053167781,0.675262655,0.716014008,0.578159822,0.714103789,0.615090735
47073,Tennessee,Hawkins County,0.776185928,0.669213626,0.759630691,0.611270296,0.501432665,0.613498886,0.524355301,0.607131487,0.481693728
47075,Tennessee,Haywood County,0.866602993,0.962113976,0.976440624,0.333970073,0.692136262,0.696275072,0.951289398,0.696593442,0.275071633
47077,Tennessee,Henderson County,0.836994588,0.633237822,0.831900669,0.641515441,0.687360713,0.604902897,0.64501751,0.76440624,0.683858644
47079,Tennessee,Henry County,0.664119707,0.431391277,0.804520853,0.246736708,0.64660936,0.613498886,0.593441579,0.572110793,0.365807068
47081,Tennessee,Hickman County,0.788920726,0.82457816,0.747214263,0.747851003,0.369945877,0.595988539,0.283030882,0.686405603,0.623049984
47083,Tennessee,Houston County,0.728112066,0.895574658,0.776185928,0.733205985,0.693409742,0.643425661,0.423750398,0.699777141,0.623049984
47085,Tennessee,Humphreys County,0.970391595,0.730340656,0.610315186,0.550780006,0.790194206,0.564469914,0.251830627,0.70391595,0.629417383
47087,Tennessee,Jackson County,0.845908946,0.839223177,0.82425979,0.914676855,0.819165871,0.70678128,0.524355301,0.58962114,0.481693728
47089,Tennessee,Jefferson County,0.689589303,0.497930595,0.567016874,0.773638968,0.386819484,0.668895256,0.130531678,0.64851958,0.504934734
47091,Tennessee,Johnson County,0.865966253,0.853231455,0.830308819,0.23495702,0.362623368,0.712830309,0.82457816,0.750079592,0.694364852
47093,Tennessee,Knox County,0.93887297,0.142629736,0.29640242,0.123845909,0.385546004,0.568608723,0.399872652,0.709964979,0.602674308
47095,Tennessee,Lake County,0.900350207,0.701050621,0.975167144,0.483922318,0.832219039,0.712830309,0.968799745,0.868831582,0.724609997
47097,Tennessee,Lauderdale County,0.861827443,0.854504935,0.972620185,0.675262655,0.787647246,0.655205349,0.970391595,0.840815027,0.615090735
47099,Tennessee,Lawrence County,0.984081503,0.630690863,0.736389685,0.746259153,0.619866285,0.757720471,0.622731614,0.642788921,0.517351162
47101,Tennessee,Lewis County,0.820439351,0.929958612,0.858962114,0.780643107,0.429162687,0.671760586,0.82457816,0.714103789,0.651703279
47103,Tennessee,Lincoln County,0.781279847,0.64629099,0.64820121,0.795606495,0.533269659,0.594078319,0.838268067,0.729067176,0.623049984
47105,Tennessee,Loudon County,0.660299268,0.47023241,0.261063356,0.380133715,0.399235912,0.671760586,0.423750398,0.584845591,0.380133715
47107,Tennessee,McMinn County,0.792422795,0.608086597,0.780006367,0.41133397,0.560649475,0.683221904,0.438077046,0.629417383,0.459089462
47109,Tennessee,McNairy County,0.992040751,0.505253104,0.866921363,0.415472779,0.662846227,0.688952563,0.340974212,0.737663165,0.629417383
47111,Tennessee,Macon County,0.814390322,0.946513849,0.801655524,0.431709647,0.834765998,0.696275072,0.202164916,0.679083095,0.637376632
47113,Tennessee,Madison County,0.713148679,0.429162687,0.734161095,0.136580707,0.651066539,0.628143903,0.692454632,0.739891754,0.35052531
47115,Tennessee,Marion County,0.772365489,0.388729704,0.64947469,0.709328239,0.364533588,0.579433301,0.438077046,0.642788921,0.52690226
47117,Tennessee,Marshall County,0.717287488,0.429481057,0.70773639,0.173511621,0.387137854,0.559057625,0.202164916,0.70391595,0.585163961
47119,Tennessee,Maury County,0.987901942,0.101241643,0.450493473,0.444126074,0.338745622,0.604902897,0.140719516,0.716650748,0.534543139
47121,Tennessee,Meigs County,0.869786692,0.507800064,0.751353072,0.875198981,0.571474053,0.676536135,0.546322827,0.719516078,0.675899395
47123,Tennessee,Monroe County,0.845590576,0.641833811,0.828398599,0.335561923,0.571474053,0.628143903,0.140719516,0.739891754,0.670487106
47125,Tennessee,Montgomery County,0.988220312,0.05698822,0.475326329,0.751989812,0.572110793,0.576249602,0.162050302,0.830627189,0.683858644
47127,Tennessee,Moore County,0.983763133,0.769181789,0.105698822,0.948105699,0.598853868,0.643425661,0.068131168,0.602992677,0.459089462
47129,Tennessee,Morgan County,0.869468322,0.64788284,0.82394142,0.879337791,0.795606495,0.668895256,0.283030882,0.794333015,0.755173512
47131,Tennessee,Obion County,0.746577523,0.474052849,0.827761859,0.400509392,0.722063037,0.632919452,0.76472461,0.625596944,0.405921681
47133,Tennessee,Overton County,0.673989175,0.744667303,0.670487106,0.625915314,0.812161732,0.598853868,0.817255651,0.621139764,0.52690226
47135,Tennessee,Perry County,0.879019421,0.88188475,0.902260427,0.557784145,0.820439351,0.82585164,0.423750398,0.692454632,0.608404967
47137,Tennessee,Pickett County,0.803247373,0.745940783,0.668895256,0.230181471,0.811843362,0.381407195,0.546322827,0.642788921,0.490926457
47139,Tennessee,Polk County,0.7669532,0.812480102,0.638650111,0.488379497,0.566380134,0.70678128,0.340974212,0.618911175,0.517351162
47141,Tennessee,Putnam County,0.82553327,0.453040433,0.574657752,0.11875199,0.690544413,0.58866603,0.505571474,0.747214263,0.637376632
47143,Tennessee,Rhea County,0.840178287,0.731295766,0.82585164,0.663164597,0.475326329,0.64692773,0.546322827,0.760904171,0.694364852
47145,Tennessee,Roane County,0.721107927,0.463865011,0.371537727,0.733524355,0.631645973,0.568608723,0.402419612,0.584845591,0.415154409
47147,Tennessee,Robertson County,0.738936644,0.171283031,0.35530086,0.784463547,0.607131487,0.598853868,0.172874881,0.70391595,0.608404967
47149,Tennessee,Rutherford County,0.980261063,0.128303088,0.314549507,0.552053486,0.555873926,0.598853868,0.010824578,0.794333015,0.720789557
47151,Tennessee,Scott County,0.833810888,0.546322827,0.839541547,0.203756765,0.749761223,0.676536135,0.456542502,0.752944922,0.743075454
47153,Tennessee,Sequatchie County,0.777459408,0.785418656,0.686405603,0.906399236,0.299586119,0.724609997,0.283030882,0.661572748,0.602674308
47155,Tennessee,Sevier County,0.723973257,0.541228908,0.660617638,0.094237504,0.403374721,0.812161732,0.090417065,0.656478828,0.534543139
47157,Tennessee,Shelby County,0.685450493,0.59025788,0.7669532,0.272843044,0.580388411,0.720471188,0.70359758,0.772365489,0.301814709
47159,Tennessee,Smith County,0.979942693,0.511302133,0.634511302,0.582298631,0.82139446,0.560331105,0.340974212,0.668258516,0.615090735
47161,Tennessee,Stewart County,0.679719834,0.752944922,0.533269659,0.800382044,0.654568609,0.572110793,0.224769182,0.607131487,0.490926457
47163,Tennessee,Sullivan County,0.752308182,0.256924546,0.491563196,0.068131168,0.580706781,0.594078319,0.541228908,0.602992677,0.431709647
47165,Tennessee,Sumner County,0.953836358,0.103470232,0.201846546,0.578159822,0.772365489,0.595988539,0.188475008,0.679083095,0.572429163
47167,Tennessee,Tipton County,0.710920089,0.206303725,0.477873289,0.819802611,0.652658389,0.623368354,0.188475008,0.723973257,0.572429163
